Time (h),OD 600,Product (kg),Time (h).1,DO (%),Glucose Delivered (kg),Feed Delivered (kg),CER (mmol/L*hr),Vessel Weight (kg),pH,Temperature (C),Agitation (RPM),Base Weight (kg),Vessel Volume (L),Time (h).2,Glucose (g/L),Dry Cell Weight (g/L),Product Concentration (g/L),Productivity (g/L/h),Yield (%)
,,,16.42,22.49,1.42,0.92,28.7,73.94,7.82,35.03,384.95,0.25,68.59,,,,,,
,,,16.43,19.95,1.66,1.21,32.07,69.53,6.97,35.85,302.23,0.28,70.1,,,,,,
,,,16.45,19.96,1.43,1.03,25.83,55.43,6.28,33.91,281.3,0.29,66.05,,,,,,
,,,16.47,22.62,1.66,1.2,25.09,83.0,6.11,38.58,364.25,0.25,69.95,,,,,,
,,,16.48,19.74,1.6,1.07,26.93,81.91,7.42,42.01,336.56,0.26,60.21,,,,,,
,,,16.5,21.4,1.34,1.1,33.66,81.96,7.77,40.6,304.55,0.27,76.66,,,,,,
,,,16.52,17.98,1.46,1.01,32.78,64.61,6.88,36.27,353.38,0.28,69.05,,,,,,
,,,16.53,20.5,1.27,1.0,30.2,65.11,7.07,43.43,270.44,0.26,70.02,,,,,,
,,,16.55,17.41,1.7,1.17,31.51,79.28,7.47,37.9,347.82,0.25,60.23,,,,,,
,,,16.57,18.42,1.65,1.12,32.31,56.46,7.13,52.46,343.52,0.19,69.95,,,,,,
,,,16.58,16.14,1.41,1.03,32.45,80.42,6.98,34.57,273.08,0.25,66.27,,,,,,
,,,16.6,15.21,1.21,1.09,31.21,81.81,8.39,41.52,332.03,0.27,69.49,,,,,,
,,,16.62,19.44,1.6,1.27,37.12,67.57,6.69,36.7,283.06,0.26,64.55,,,,,,
,,,16.63,20.38,1.44,1.22,38.31,72.45,5.75,30.87,378.14,0.26,65.62,,,,,,
,,,16.65,16.53,1.48,1.08,34.47,66.16,5.7,39.74,359.62,0.29,71.25,,,,,,
,,,16.67,21.74,1.29,1.02,31.39,70.33,6.92,39.34,346.39,0.31,78.89,,,,,,
,,,16.68,20.84,1.2,1.16,34.7,62.16,6.52,38.67,301.25,0.29,61.46,,,,,,
,,,16.7,21.78,1.62,1.07,32.46,71.72,5.14,37.78,318.24,0.29,61.13,,,,,,
,,,16.72,17.22,1.43,1.24,31.83,64.9,6.61,39.7,323.07,0.29,79.41,,,,,,
,,,16.73,21.94,1.74,1.31,31.66,67.67,7.41,42.44,348.95,0.27,74.29,,,,,,
,,,16.75,20.88,1.62,1.3,28.13,74.99,9.42,38.96,344.48,0.25,77.32,,,,,,
,,,16.77,19.9,1.41,1.11,33.61,73.27,5.22,34.92,348.82,0.27,69.64,,,,,,
,,,16.78,16.83,1.52,1.2,28.14,74.89,6.04,35.79,358.4,0.31,65.03,,,,,,
,,,16.8,19.05,1.5,1.15,36.6,82.84,5.49,34.03,320.45,0.31,76.41,,,,,,
,,,16.82,21.04,1.19,1.24,38.41,60.05,7.02,34.33,324.43,0.3,69.19,,,,,,
,,,16.83,16.24,1.54,1.46,33.51,66.19,5.7,40.53,342.33,0.28,63.57,,,,,,
,,,16.85,22.33,1.55,0.99,41.41,58.09,7.32,32.53,328.28,0.33,81.44,,,,,,
,,,16.87,20.03,1.05,1.17,27.62,47.14,6.65,37.59,302.11,0.33,64.78,,,,,,
,,,16.88,21.1,1.38,1.23,36.6,67.2,6.81,44.28,299.08,0.3,65.31,,,,,,
,,,16.9,18.32,1.47,1.11,37.76,66.65,6.15,32.51,358.78,0.29,59.99,,,,,,
,,,16.92,24.52,1.57,1.21,35.18,69.12,7.21,36.17,325.1,0.24,75.24,,,,,,
,,,16.93,17.48,1.53,1.36,35.72,61.64,4.82,33.3,371.68,0.3,62.88,,,,,,
,,,16.95,18.73,1.63,1.1,36.89,83.53,6.53,38.86,283.52,0.32,73.8,,,,,,
,,,16.97,19.63,1.84,1.39,30.99,63.51,7.04,40.19,354.47,0.3,75.45,,,,,,
,,,16.98,24.6,1.15,1.02,32.41,56.55,7.63,34.11,378.22,0.29,68.13,,,,,,
,,,17.0,20.74,1.72,1.27,33.36,69.08,7.59,41.17,325.09,0.3,63.07,,,,,,
,,,17.02,17.33,1.49,1.24,42.46,63.85,6.55,34.6,362.65,0.35,70.07,,,,,,
,,,17.03,22.99,1.48,1.1,37.03,60.87,7.62,37.36,329.51,0.29,75.23,,,,,,
,,,17.05,17.95,1.57,1.14,28.99,70.11,7.5,34.02,353.15,0.28,65.97,,,,,,
,,,17.07,20.37,1.65,1.03,35.81,80.31,7.19,39.05,373.56,0.33,71.27,,,,,,
,,,17.08,22.35,1.54,1.42,41.29,74.38,5.45,39.0,417.9,0.28,71.07,,,,,,
,,,17.1,16.15,1.92,1.12,33.28,52.94,7.27,33.93,323.28,0.27,74.61,,,,,,
,,,17.12,24.03,1.66,1.34,44.41,59.55,7.54,39.72,347.13,0.28,76.85,,,,,,
,,,17.13,23.26,1.83,0.97,41.98,68.05,7.49,39.43,355.47,0.31,70.4,,,,,,
,,,17.15,20.34,1.6,1.31,40.86,63.15,6.49,38.88,417.37,0.31,66.89,,,,,,
,,,17.17,22.09,1.41,1.38,35.06,63.24,7.2,34.71,394.14,0.29,65.99,,,,,,
,,,17.18,22.14,1.57,1.39,35.92,62.35,8.29,36.37,373.84,0.31,74.96,,,,,,
,,,17.2,19.55,1.72,1.56,35.56,64.79,5.28,36.03,334.02,0.3,75.42,,,,,,
,,,17.22,21.98,1.59,1.18,39.89,75.23,6.98,39.59,338.41,0.28,68.58,,,,,,
,,,17.23,21.64,1.46,1.43,38.43,56.01,7.16,41.7,366.68,0.33,68.21,,,,,,
,,,17.25,18.33,1.85,1.02,38.5,64.21,6.74,41.38,391.43,0.29,72.04,,,,,,
,,,17.27,23.52,1.84,1.38,34.77,80.4,8.18,36.69,405.42,0.27,77.0,,,,,,
,,,17.28,15.52,1.33,1.2,44.73,58.67,7.16,37.15,296.34,0.31,70.93,,,,,,
,,,17.3,20.78,1.64,1.34,32.98,62.02,6.58,35.68,334.03,0.24,78.3,,,,,,
,,,17.32,19.07,1.61,1.37,36.65,55.85,7.1,29.96,371.66,0.25,68.84,,,,,,
,,,17.33,21.29,1.82,1.36,42.51,61.87,9.07,39.95,382.09,0.3,81.46,,,,,,
,,,17.35,19.86,1.75,1.35,45.3,70.27,7.71,39.95,285.77,0.35,54.22,,,,,,
,,,17.37,19.77,1.66,1.13,37.26,82.82,6.34,37.01,335.33,0.29,65.9,,,,,,
,,,17.38,17.48,1.48,1.27,31.9,71.6,6.66,31.19,384.77,0.28,69.87,,,,,,
,,,17.4,21.67,1.72,1.55,38.71,70.69,6.66,27.02,420.91,0.27,81.13,,,,,,
,,,17.42,20.61,1.77,1.22,37.22,64.02,5.87,36.9,382.01,0.27,75.92,,,,,,
,,,17.43,17.02,1.59,1.33,43.73,68.09,6.84,38.45,353.08,0.26,77.92,,,,,,
,,,17.45,19.71,1.59,1.47,35.67,72.98,6.49,36.94,354.47,0.29,75.83,,,,,,
,,,17.47,18.35,1.55,1.59,45.98,73.11,6.66,34.63,358.6,0.27,73.56,,,,,,
,,,17.48,17.93,1.73,1.32,52.07,63.25,5.78,38.05,380.34,0.33,59.65,,,,,,
,,,17.5,21.14,1.55,1.38,41.16,66.66,8.22,38.09,399.11,0.26,66.32,,,,,,
,,,17.52,19.35,1.83,1.43,41.09,66.53,6.33,44.5,340.48,0.23,76.65,,,,,,
,,,17.53,17.66,1.88,1.56,34.26,62.53,8.02,42.01,369.08,0.33,69.85,,,,,,
,,,17.55,16.38,1.61,1.35,40.16,72.01,6.98,44.71,370.27,0.31,70.78,,,,,,
,,,17.57,15.04,1.78,1.43,38.64,64.24,6.54,37.46,353.06,0.32,76.66,,,,,,
,,,17.58,15.09,1.32,1.35,43.1,51.42,7.08,35.77,418.92,0.32,73.38,,,,,,
,,,17.6,16.85,1.77,1.54,44.29,54.21,6.48,40.59,339.19,0.29,67.64,,,,,,
,,,17.62,19.57,1.48,1.53,48.09,70.78,6.82,41.02,385.41,0.34,63.07,,,,,,
,,,17.63,19.24,1.59,1.27,49.24,66.78,6.68,42.81,380.07,0.34,68.51,,,,,,
,,,17.65,15.0,1.65,1.42,40.93,66.22,7.66,37.39,374.82,0.33,70.4,,,,,,
,,,17.67,15.89,1.84,1.42,48.37,64.83,7.59,41.47,404.27,0.31,66.36,,,,,,
,,,17.68,15.44,1.59,1.27,38.29,66.03,7.14,40.2,361.35,0.32,60.55,,,,,,
,,,17.7,20.5,1.65,1.38,44.71,74.69,6.82,35.3,336.07,0.33,65.5,,,,,,
,,,17.72,16.5,1.65,1.37,42.27,64.04,5.57,36.92,380.95,0.34,74.15,,,,,,
,,,17.73,23.51,1.68,1.66,37.84,61.18,6.61,42.95,331.69,0.28,71.15,,,,,,
,,,17.75,17.89,1.64,1.38,50.18,71.77,7.97,39.9,374.98,0.3,71.98,,,,,,
,,,17.77,17.72,1.55,1.39,33.06,72.12,6.12,32.78,310.94,0.33,69.64,,,,,,
,,,17.78,16.88,1.77,1.62,40.73,65.82,7.02,36.49,321.66,0.3,73.96,,,,,,
,,,17.8,17.9,1.67,1.43,47.98,76.17,5.92,39.73,397.46,0.24,57.31,,,,,,
,,,17.82,19.47,1.91,1.66,40.85,70.35,6.23,35.62,431.35,0.31,80.84,,,,,,
,,,17.83,21.48,1.55,1.71,46.44,75.23,6.76,37.48,359.68,0.32,71.86,,,,,,
,,,17.85,20.29,1.55,1.51,38.39,72.83,6.07,33.4,328.21,0.33,68.61,,,,,,
,,,17.87,17.04,1.84,1.69,44.42,48.5,7.54,37.43,346.7,0.33,69.3,,,,,,
,,,17.88,17.23,1.74,1.57,49.58,71.38,5.74,34.89,413.17,0.34,77.12,,,,,,
,,,17.9,17.01,1.59,1.61,53.91,68.24,7.94,40.53,437.03,0.38,67.13,,,,,,
,,,17.92,17.27,1.46,1.26,52.23,67.42,6.69,30.18,361.44,0.34,59.32,,,,,,
,,,17.93,18.49,1.87,1.58,44.21,63.62,7.68,42.32,352.76,0.33,67.66,,,,,,
,,,17.95,21.74,1.66,1.46,53.5,77.03,7.1,44.02,327.86,0.33,68.28,,,,,,
,,,17.97,17.25,1.93,1.53,34.02,75.48,6.96,31.98,397.82,0.32,68.62,,,,,,
,,,17.98,20.08,1.54,1.53,55.19,69.29,8.17,37.27,366.79,0.35,69.9,,,,,,
,,,18.0,22.62,1.8,1.47,48.62,73.29,7.08,38.76,410.29,0.27,60.92,,,,,,
,,,18.02,18.83,1.65,1.33,42.24,74.61,7.46,37.78,465.24,0.39,59.08,,,,,,
,,,18.03,18.47,1.74,1.56,47.08,63.23,5.75,41.07,366.27,0.33,66.51,,,,,,
,,,18.05,19.04,1.75,1.54,36.36,68.47,7.39,39.03,407.53,0.34,66.06,,,,,,
,,,18.07,18.08,1.8,1.65,50.47,69.31,6.5,37.81,401.3,0.29,71.02,,,,,,
,,,18.08,13.9,1.75,1.51,48.27,69.73,6.96,45.73,293.67,0.35,66.64,,,,,,
,,,18.1,20.22,1.91,1.57,50.49,48.45,7.76,38.35,360.67,0.36,69.77,,,,,,
,,,18.12,20.46,1.85,1.53,45.57,72.34,7.43,41.21,421.53,0.35,77.18,,,,,,
,,,18.13,22.69,1.44,1.95,52.56,66.96,7.65,38.23,343.08,0.31,78.34,,,,,,
,,,18.15,17.67,1.61,1.88,41.69,68.58,6.95,34.99,411.03,0.31,69.08,,,,,,
,,,18.17,26.19,1.8,1.77,44.71,69.51,7.85,38.04,393.98,0.4,83.61,,,,,,
,,,18.18,18.35,1.49,1.58,62.07,57.26,6.73,40.73,410.13,0.34,63.01,,,,,,
,,,18.2,16.69,1.79,1.69,45.34,57.79,6.48,34.42,411.45,0.28,76.93,,,,,,
,,,18.22,18.99,1.85,1.62,52.2,74.53,7.46,36.52,392.9,0.33,65.09,,,,,,
,,,18.23,17.89,1.7,1.67,53.78,64.67,6.68,38.01,398.53,0.31,74.33,,,,,,
,,,18.25,15.94,1.55,1.58,47.23,53.76,6.45,31.44,380.29,0.36,56.13,,,,,,
,,,18.27,16.82,1.58,1.37,53.23,75.59,7.17,31.3,413.69,0.35,69.68,,,,,,
,,,18.28,19.84,1.46,1.67,50.8,70.58,6.35,38.73,432.99,0.35,67.69,,,,,,
,,,18.3,20.6,1.52,1.65,54.36,73.27,6.41,40.93,382.62,0.36,57.8,,,,,,
,,,18.32,21.13,1.52,1.52,55.36,56.22,7.37,33.31,401.01,0.31,76.27,,,,,,
,,,18.33,21.28,1.6,1.89,57.22,71.37,7.24,34.93,449.09,0.33,71.48,,,,,,
,,,18.35,20.07,1.89,1.75,56.0,68.81,7.86,33.82,299.21,0.3,58.92,,,,,,
,,,18.37,19.01,1.87,1.78,54.1,80.28,6.95,39.43,340.45,0.39,73.77,,,,,,
,,,18.38,18.49,1.92,1.71,62.12,66.94,7.0,39.56,353.03,0.32,70.95,,,,,,
,,,18.4,19.31,1.65,1.68,37.78,77.29,5.86,38.56,434.92,0.32,76.09,,,,,,
,,,18.42,20.48,1.79,1.51,50.51,46.7,6.57,36.97,428.73,0.3,70.27,,,,,,
,,,18.43,18.19,2.1,1.37,54.06,68.36,7.4,35.84,459.47,0.41,69.1,,,,,,
,,,18.45,19.93,1.61,1.65,44.52,63.54,5.99,37.27,360.77,0.27,76.27,,,,,,
,,,18.47,19.17,1.96,1.55,59.09,61.27,7.41,42.57,400.91,0.38,70.28,,,,,,
,,,18.48,18.51,1.66,1.9,40.24,66.54,8.43,46.76,406.64,0.34,66.84,,,,,,
,,,18.5,19.06,1.49,1.59,52.08,72.86,6.79,32.82,356.2,0.31,71.15,,,,,,
,,,18.52,22.34,1.9,1.74,61.21,74.79,7.08,37.4,341.3,0.36,78.92,,,,,,
,,,18.53,19.29,1.99,1.74,55.91,64.77,6.6,34.9,375.42,0.33,81.67,,,,,,
,,,18.55,16.34,1.61,1.88,39.01,74.17,7.09,40.26,405.55,0.35,68.31,,,,,,
,,,18.57,14.51,2.14,1.54,55.49,64.01,7.52,35.7,381.73,0.3,67.76,,,,,,
,,,18.58,18.55,1.93,1.45,57.0,75.45,6.74,36.08,462.84,0.3,76.28,,,,,,
,,,18.6,15.57,1.78,1.83,48.11,68.2,6.49,35.31,386.14,0.31,63.6,,,,,,
,,,18.62,16.12,1.74,1.63,45.88,70.92,6.69,40.75,381.76,0.35,63.79,,,,,,
,,,18.63,17.69,1.84,2.04,66.39,66.17,6.64,40.87,408.58,0.29,65.58,,,,,,
,,,18.65,17.9,1.74,1.43,67.89,74.98,7.44,34.07,435.03,0.35,84.78,,,,,,
,,,18.67,17.71,1.83,1.8,54.9,58.72,7.89,45.24,432.22,0.27,60.21,,,,,,
,,,18.68,17.69,1.75,1.64,57.56,65.14,4.8,32.91,389.73,0.33,74.17,,,,,,
,,,18.7,17.63,1.74,1.79,53.41,48.76,6.64,38.8,372.53,0.33,72.42,,,,,,
,,,18.72,18.62,2.02,2.09,61.49,73.61,6.76,34.04,417.71,0.4,68.0,,,,,,
,,,18.73,19.79,1.74,1.71,46.84,69.44,7.57,37.79,439.48,0.4,68.61,,,,,,
,,,18.75,19.53,1.86,2.11,56.04,61.95,7.1,33.19,419.4,0.34,68.06,,,,,,
,,,18.77,18.93,1.76,1.74,57.08,71.78,7.41,33.97,466.3,0.38,65.65,,,,,,
,,,18.78,17.56,2.05,1.86,57.42,66.65,7.42,35.99,513.86,0.37,73.33,,,,,,
,,,18.8,17.0,1.76,2.21,53.88,64.81,6.25,36.53,464.17,0.34,68.5,,,,,,
,,,18.82,16.06,1.79,2.18,54.88,62.88,7.42,33.53,364.98,0.34,65.83,,,,,,
,,,18.83,17.12,1.81,1.8,50.07,65.87,7.51,35.21,372.15,0.3,60.67,,,,,,
,,,18.85,15.79,1.77,1.79,58.9,63.05,7.37,41.14,381.81,0.4,64.49,,,,,,
,,,18.87,17.9,1.85,1.7,53.89,63.55,8.76,33.84,420.04,0.37,67.52,,,,,,
,,,18.88,17.15,1.73,2.02,54.78,68.29,6.68,36.12,419.06,0.4,76.86,,,,,,
,,,18.9,18.44,2.01,1.79,48.49,78.07,7.3,37.57,367.29,0.33,69.59,,,,,,
,,,18.92,16.7,2.13,1.98,47.86,74.36,6.88,42.6,420.81,0.38,75.87,,,,,,
,,,18.93,23.48,1.83,1.92,59.54,62.45,9.47,33.31,422.7,0.28,78.2,,,,,,
,,,18.95,19.68,1.86,1.55,51.58,62.14,6.74,42.26,453.15,0.41,65.2,,,,,,
,,,18.97,14.97,1.64,2.14,65.81,63.53,6.3,32.69,329.57,0.39,73.68,,,,,,
,,,18.98,20.24,1.67,2.02,60.5,55.22,7.74,46.98,406.94,0.37,67.54,,,,,,
,,,19.0,20.38,2.06,1.7,59.86,75.54,6.69,38.9,337.25,0.4,76.0,,,,,,
,,,19.02,17.37,1.75,2.12,61.32,73.39,8.2,38.92,408.97,0.39,74.8,,,,,,
,,,19.03,21.73,1.96,1.95,52.19,62.31,6.93,37.54,462.38,0.35,66.8,,,,,,
,,,19.05,17.43,2.03,2.02,70.92,63.32,7.56,41.12,490.05,0.38,62.68,,,,,,
,,,19.07,17.97,2.1,2.08,64.41,61.39,7.11,37.45,411.12,0.36,68.54,,,,,,
,,,19.08,18.37,1.97,2.02,53.19,71.44,7.76,34.32,465.24,0.33,76.14,,,,,,
,,,19.1,16.07,2.18,1.87,63.05,63.58,6.81,34.51,344.24,0.4,71.06,,,,,,
,,,19.12,18.35,1.79,1.82,61.5,68.47,7.23,35.39,320.01,0.4,78.16,,,,,,
,,,19.13,17.11,2.09,1.96,44.44,66.79,6.4,39.26,442.83,0.33,73.87,,,,,,
,,,19.15,17.86,1.93,1.84,66.8,77.25,7.33,38.0,426.59,0.35,62.02,,,,,,
,,,19.17,18.6,1.88,2.2,58.01,61.57,7.26,40.74,404.78,0.49,71.7,,,,,,
,,,19.18,14.04,2.06,1.95,62.16,67.42,5.87,40.24,409.92,0.37,60.54,,,,,,
,,,19.2,18.8,1.92,2.06,51.61,65.06,5.68,36.66,448.54,0.39,62.6,,,,,,
,,,19.22,19.61,1.92,1.97,58.28,59.11,7.45,39.83,388.63,0.36,65.54,,,,,,
,,,19.23,16.9,2.33,1.99,72.24,73.62,7.02,44.16,410.45,0.38,78.82,,,,,,
,,,19.25,19.03,1.88,1.96,63.85,59.88,8.39,30.63,349.37,0.41,58.93,,,,,,
,,,19.27,18.48,1.74,1.86,57.51,73.67,7.5,30.37,509.79,0.4,83.9,,,,,,
,,,19.28,19.37,2.05,1.74,65.87,64.91,7.01,34.07,520.0,0.41,72.22,,,,,,
,,,19.3,17.63,1.84,1.81,69.02,72.31,5.64,38.16,379.95,0.33,66.61,,,,,,
,,,19.32,16.71,1.72,2.19,57.8,63.85,7.36,33.65,380.74,0.39,83.1,,,,,,
,,,19.33,20.76,1.86,2.37,63.26,65.62,6.53,41.54,351.5,0.4,76.32,,,,,,
,,,19.35,17.12,2.05,1.98,74.29,54.52,7.83,45.5,434.3,0.36,82.31,,,,,,
,,,19.37,19.28,2.06,2.04,60.11,50.62,6.82,36.53,457.89,0.37,81.28,,,,,,
,,,19.38,17.24,1.83,2.05,56.68,64.29,7.07,38.16,356.37,0.37,63.85,,,,,,
,,,19.4,19.97,2.33,2.13,72.31,67.67,6.35,33.97,377.9,0.35,75.55,,,,,,
,,,19.42,17.32,1.83,1.99,63.89,68.44,6.04,40.13,466.4,0.4,72.23,,,,,,
,,,19.43,19.84,2.12,1.99,72.35,77.98,7.01,31.33,411.14,0.34,69.29,,,,,,
,,,19.45,19.35,2.02,2.28,67.66,61.67,5.9,37.11,396.49,0.42,67.56,,,,,,
,,,19.47,20.52,2.05,2.4,57.3,72.12,7.19,33.34,457.09,0.35,72.19,,,,,,
,,,19.48,18.68,2.26,1.81,63.07,63.73,6.08,42.02,384.38,0.32,72.55,,,,,,
,,,19.5,18.57,1.72,2.63,63.07,66.93,5.03,34.07,418.29,0.41,71.23,,,,,,
,,,19.52,21.6,1.85,1.54,66.83,61.67,5.35,40.39,459.99,0.45,72.1,,,,,,
,,,19.53,19.83,2.09,2.08,63.94,76.43,7.03,36.84,361.73,0.39,76.9,,,,,,
,,,19.55,23.37,2.17,2.35,53.92,53.32,6.84,41.57,367.03,0.4,63.01,,,,,,
,,,19.57,18.85,2.37,2.02,52.28,73.62,6.87,40.86,401.08,0.4,68.78,,,,,,
,,,19.58,16.76,1.93,1.37,61.27,65.8,7.49,33.39,392.77,0.46,77.8,,,,,,
,,,19.6,17.34,1.51,2.5,53.75,72.88,6.97,41.6,387.37,0.41,53.44,,,,,,
,,,19.62,16.88,1.74,2.33,71.51,59.19,7.84,30.78,385.35,0.42,75.92,,,,,,
,,,19.63,17.29,1.92,2.38,69.12,73.34,7.65,39.04,429.45,0.36,55.22,,,,,,
,,,19.65,21.33,2.04,2.09,59.28,70.49,7.12,40.83,414.38,0.4,68.12,,,,,,
,,,19.67,16.65,1.88,2.12,67.77,59.22,7.97,44.46,403.98,0.37,73.56,,,,,,
,,,19.68,16.55,1.89,2.05,64.38,69.72,6.51,38.1,384.97,0.34,82.51,,,,,,
,,,19.7,18.2,1.79,1.93,62.29,73.59,7.41,40.07,564.41,0.38,76.53,,,,,,
,,,19.72,18.97,2.09,2.2,69.21,83.25,6.39,36.2,430.28,0.33,80.06,,,,,,
,,,19.73,15.48,1.91,2.13,61.37,61.25,8.02,38.26,396.98,0.46,75.13,,,,,,
,,,19.75,17.61,2.18,2.14,68.63,74.56,6.02,32.71,381.87,0.45,63.66,,,,,,
,,,19.77,19.76,2.14,2.01,58.78,69.38,6.59,38.23,423.01,0.4,72.66,,,,,,
,,,19.78,20.54,1.99,2.03,68.12,70.85,6.56,34.19,454.75,0.41,72.43,,,,,,
,,,19.8,16.77,1.9,2.04,77.42,69.2,6.06,42.02,463.24,0.4,53.07,,,,,,
,,,19.82,19.1,2.11,2.27,65.76,80.74,6.85,37.94,437.87,0.45,63.71,,,,,,
,,,19.83,21.36,2.13,2.05,62.71,71.72,6.51,37.16,483.64,0.45,72.26,,,,,,
,,,19.85,19.22,2.03,2.04,71.53,65.1,7.3,31.82,297.82,0.45,64.93,,,,,,
,,,19.87,23.14,1.76,2.29,76.82,60.96,6.87,41.99,439.25,0.4,75.61,,,,,,
,,,19.88,16.58,1.79,2.34,77.65,60.41,7.45,36.03,377.05,0.36,70.93,,,,,,
,,,19.9,21.34,1.84,2.35,76.57,68.86,7.69,40.16,443.4,0.45,66.94,,,,,,
,,,19.92,20.33,2.32,1.83,64.33,61.82,7.11,34.56,461.05,0.45,67.24,,,,,,
,,,19.93,17.41,1.66,1.83,67.2,81.55,9.22,38.97,384.9,0.41,74.55,,,,,,
,,,19.95,19.97,1.86,2.04,63.77,65.9,5.93,38.32,430.25,0.41,65.23,,,,,,
,,,19.97,18.92,2.37,2.41,66.85,64.71,7.64,41.68,390.92,0.32,74.88,,,,,,
,,,19.98,18.77,2.01,2.61,69.33,57.35,7.03,35.09,383.7,0.47,65.46,,,,,,
,,,20.0,18.15,2.2,2.37,66.18,68.29,5.9,33.28,453.14,0.41,73.89,,,,,,
,,,20.02,16.04,1.95,2.5,68.11,68.06,6.28,37.45,412.68,0.37,60.79,,,,,,
,,,20.03,19.58,2.3,2.16,81.5,61.27,7.58,39.96,387.97,0.38,55.76,,,,,,
,,,20.05,18.8,2.25,2.51,65.93,60.67,7.59,39.3,399.39,0.44,73.91,,,,,,
,,,20.07,20.56,1.58,1.94,68.61,77.67,7.51,41.6,398.64,0.38,68.47,,,,,,
,,,20.08,17.0,1.98,2.64,74.92,59.53,6.24,40.17,376.01,0.46,67.8,,,,,,
,,,20.1,19.04,2.09,2.08,72.6,60.95,6.2,33.55,446.0,0.39,70.45,,,,,,
,,,20.12,20.04,2.01,2.61,70.49,73.06,6.54,37.2,406.58,0.39,68.54,,,,,,
,,,20.13,15.97,2.17,2.55,68.64,56.93,7.01,34.89,495.36,0.42,68.32,,,,,,
,,,20.15,16.79,2.17,2.21,71.55,66.57,6.05,36.03,440.49,0.4,73.84,,,,,,
,,,20.17,19.5,2.32,2.22,71.85,62.77,6.66,39.58,407.53,0.46,77.47,,,,,,
,,,20.18,20.09,2.06,2.24,82.06,70.87,8.14,28.67,473.53,0.42,72.93,,,,,,
,,,20.2,14.58,2.17,1.92,72.25,77.16,8.23,33.43,518.92,0.43,64.57,,,,,,
,,,20.22,20.75,2.13,2.37,70.92,68.9,7.37,32.66,382.6,0.46,75.68,,,,,,
,,,20.23,17.15,2.07,2.83,66.53,74.95,6.22,39.49,501.28,0.48,63.4,,,,,,
,,,20.25,20.85,2.17,2.63,68.62,70.19,6.43,40.31,439.18,0.39,72.68,,,,,,
,,,20.27,23.32,2.21,2.41,84.72,71.89,7.01,39.14,413.35,0.33,76.3,,,,,,
,,,20.28,23.05,2.13,1.95,74.34,91.26,6.16,39.11,423.93,0.36,72.26,,,,,,
,,,20.3,19.23,2.35,2.1,73.57,73.21,7.87,32.24,449.21,0.47,64.65,,,,,,
,,,20.32,18.28,2.37,2.38,74.85,60.34,8.28,39.61,403.69,0.46,71.21,,,,,,
,,,20.33,18.26,1.89,2.24,97.02,61.52,5.66,39.47,428.97,0.46,73.26,,,,,,
,,,20.35,19.08,2.23,2.57,74.21,65.25,6.97,31.81,486.71,0.52,74.7,,,,,,
,,,20.37,17.09,1.92,2.52,79.97,72.38,6.66,29.71,410.04,0.45,56.22,,,,,,
,,,20.38,19.96,1.89,2.35,84.14,51.91,7.26,36.2,403.29,0.39,60.04,,,,,,
,,,20.4,13.69,1.96,2.37,78.46,66.58,6.63,30.67,400.37,0.43,65.15,,,,,,
,,,20.42,18.09,1.99,2.83,67.67,74.88,6.35,34.52,461.36,0.44,64.59,,,,,,
,,,20.43,22.79,1.98,2.42,77.94,70.22,6.33,36.33,419.38,0.41,73.6,,,,,,
,,,20.45,20.21,2.14,2.61,77.97,79.39,5.69,34.61,504.87,0.52,72.88,,,,,,
,,,20.47,18.05,2.3,2.79,72.42,77.81,7.95,32.17,434.62,0.43,72.18,,,,,,
,,,20.48,20.38,2.33,2.66,77.59,72.95,6.08,27.22,494.29,0.37,67.21,,,,,,
,,,20.5,21.25,2.06,2.42,68.57,77.17,8.16,38.65,484.47,0.49,76.71,,,,,,
,,,20.52,17.22,2.09,2.41,71.76,70.72,7.4,35.04,428.28,0.46,58.21,,,,,,
,,,20.53,15.51,1.99,2.34,78.22,64.78,6.92,36.1,454.51,0.39,70.61,,,,,,
,,,20.55,16.11,2.15,2.34,81.73,68.94,7.24,37.25,409.66,0.4,65.94,,,,,,
,,,20.57,16.39,2.42,2.98,74.94,53.7,6.92,38.85,517.37,0.53,68.94,,,,,,
,,,20.58,22.07,2.11,2.35,98.98,72.32,7.38,39.42,394.68,0.47,66.13,,,,,,
,,,20.6,19.35,2.44,2.23,88.5,63.23,7.02,41.26,381.9,0.44,75.75,,,,,,
,,,20.62,19.56,2.17,2.21,82.79,68.46,7.79,40.17,389.42,0.54,68.1,,,,,,
,,,20.63,17.72,1.73,2.46,81.91,80.69,6.32,37.26,520.53,0.47,82.14,,,,,,
,,,20.65,18.63,1.9,2.21,79.2,64.61,7.35,34.25,447.46,0.47,68.42,,,,,,
,,,20.67,19.9,2.17,2.71,86.76,74.83,7.59,32.66,467.41,0.44,64.16,,,,,,
,,,20.68,19.28,1.96,2.61,78.51,73.0,6.7,37.57,453.87,0.51,62.51,,,,,,
,,,20.7,18.23,2.33,2.77,68.4,79.81,8.3,39.74,488.51,0.44,59.06,,,,,,
,,,20.72,18.84,2.41,3.03,84.54,60.37,7.52,34.35,405.14,0.44,59.7,,,,,,
,,,20.73,21.7,1.92,2.41,82.12,71.21,6.45,38.37,471.28,0.45,77.13,,,,,,
